,created_at,sentiment,tweet
491,2019-08-30,Positive,b top 5 cryptocurrencies prices n nbitcoin btc 9 514 84 xe2 xac x86 xef xb8 x8f 0 04 nethereum eth 169 49 xe2 xac x86 xef xb8 x8f 0 00 nxrp xrp 0 2569 xe2 x80 xa6
492,2019-08-30,Neutral,b xe2 x8f xb0 03 00 n xe2 x82 xbf bitcoin 9 433 9623 n bitcoin btc btcusd
493,2019-08-30,Neutral,b bitcoin btc nprice 9 510 20 nchange in 1h 0 03 nmarket cap 170 274 910 132 00 nranking 1 n bitcoin btc
494,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
495,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
496,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
497,2019-08-29,Neutral,b aug 29 2019 23 30 00 utc 9 512 90 8 602 40 xe2 x82 xac 7 808 00 xc2 xa3 bitcoin btc btc crypto financial news
498,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
499,2019-08-29,Neutral,b 1 btc bitcoin quotes n 9473 83 9486 85 bitstamp n 9481 40 9483 00 kraken n xe2 x87 xa2 5 45 9 17
500,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 02 00 50 n bitcoin 9 510 739 n ethereum 169 491 n xrp 0 258 xe2 x80 xa6
501,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 22 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
502,2019-08-29,Neutral,b btc hourly update n 9501 00 0 0018 xf0 x9f x93 x89 n btc btcusd bitcoin
503,2019-08-29,Neutral,b aug 29 2019 23 00 00 utc 9 492 70 8 583 80 xe2 x82 xac 7 792 00 xc2 xa3 bitcoin btc btc crypto financial news
504,2019-08-29,Neutral,b xe2 x8f xb0 02 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
505,2019-08-29,Neutral,b bitcoin btc nprice 9 507 62 nchange in 1h 0 23 nmarket cap 170 227 801 848 00 nranking 1 n bitcoin btc
506,2019-08-29,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 40 938 13 nbitcoin cash r 1 293 44 nethereum r 752 32 nsmartcash r 0 02 nzcor xe2 x80 xa6
507,2019-08-29,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 40 938 13 nbitcoin cash r 1 293 44 nethereum r 752 32 nsmartcash r 0 02 nzcor xe2 x80 xa6
508,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
509,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
510,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
511,2019-08-29,Neutral,b aug 29 2019 22 30 00 utc 9 497 20 8 587 90 xe2 x82 xac 7 795 80 xc2 xa3 bitcoin btc btc crypto financial news
512,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
513,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
514,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
515,2019-08-29,Neutral,b rt xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd september 20 0 xe2 x80 xa6
516,2019-08-29,Neutral,b the bitcoinpizza would be worth us 0 00 right now down in the last 24 hours bitcoin
517,2019-08-29,Neutral,b xf0 x9f x95 x97 aug 29 2019 6 00 pm nbs xe2 x82 xbf 219 336 065 ves btc 2 51 xe2 xac x87 xef xb8 x8f navg 24h 224 299 278 ves btc n nbid 219 900 000 ves btc na xe2 x80 xa6
518,2019-08-29,Neutral,b rt fazel time for xf0 x9f x8d xbf xf0 x9f x8d xb7 xf0 x9f x8d xba with ceo of in a passionate interview digital asset summit on bitc xe2 x80 xa6
519,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 01 00 52 n bitcoin 9 529 113 n ethereum 169 934 n xrp 0 258 xe2 x80 xa6
520,2019-08-29,Neutral,b aug 29 2019 22 00 00 utc 9 519 20 8 609 10 xe2 x82 xac 7 814 10 xc2 xa3 bitcoin btc btc crypto financial news
521,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 21 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
522,2019-08-29,Neutral,b so xrp is 0 00 and you don xe2 x80 x99t think manipulation is at play when the board is red bitcoin
523,2019-08-29,Positive,b top 5 cryptocurrencies prices n n xf0 x9f x94 xbb btc 9 529 11 bitcoin 0 07 n xe2 xac x86 xef xb8 x8f eth 169 93 ethereum 0 00 n xf0 x9f x94 xbb xrp 0 257 xe2 x80 xa6
524,2019-08-29,Positive,b thu 29 aug 23 00 06 west 2019 and the price of stellar is 0 06 usd or 0 000007 btc and this coin has a circulating xe2 x80 xa6
525,2019-08-29,Neutral,b xe2 x8f xb0 01 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
526,2019-08-29,Neutral,b bitcoin btc nprice 9 531 47 nchange in 1h 0 02 nmarket cap 170 654 114 400 00 nranking 1 n bitcoin btc
527,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 00 50 02 n bitcoin 9 527 150 n ethereum 169 919 n xrp 0 258 xe2 x80 xa6
528,2019-08-29,Neutral,b xe2 x80 xbc xef xb8 x8f xf0 x9f x94 xa5competition activated xf0 x9f x94 xa5 xe2 x80 xbc xef xb8 x8f nmin tix have sold the countdown is on n nthe winner will be decided n xe2 x8f xb2 xef xb8 x8ftuesday 3rd sep xe2 x80 xa6
529,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 00 40 02 n bitcoin 9 534 610 n ethereum 170 140 n xrp 0 257 xe2 x80 xa6
530,2019-08-29,Neutral,b aug 29 2019 21 30 00 utc 9 533 10 8 621 70 xe2 x82 xac 7 825 50 xc2 xa3 bitcoin btc btc crypto financial news
531,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 00 30 05 n bitcoin 9 542 888 n ethereum 170 201 n xrp 0 258 xe2 x80 xa6
532,2019-08-29,Positive,b libra is exciting but could threaten governments and regulators fintech fb finance xe2 x80 xa6
533,2019-08-29,Neutral,b new winner in metronome at block 597960 kult 6x2 won 28 23 with 3 bets in the game the 20 00 risked in 1 xe2 x80 xa6
534,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 00 20 02 n bitcoin 9 537 623 n ethereum 169 921 n xrp 0 258 xe2 x80 xa6
535,2019-08-29,Neutral,b new winner in metronome at block 597954 kult 6x2 won 23 37 with 3 bets in the game the 15 00 risked in 1 xe2 x80 xa6
536,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 00 10 02 n bitcoin 9 544 711 n ethereum 170 061 n xrp 0 259 xe2 x80 xa6
537,2019-08-29,Neutral,b bs 22980 73 ves usd 5 52 xe2 xac x87 xef xb8 x8f navg 24h 23501 79 ves usd n xf0 x9f x95 x97 aug 29 2019 5 00 pm n
538,2019-08-29,Neutral,b 1 btc bitcoin quotes n 9522 00 9527 07 bitstamp n 9523 29 9526 23 kraken n xe2 x87 xa2 3 78 4 23
539,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 30 00 00 51 n bitcoin 9 533 903 n ethereum 169 914 n xrp 0 259 xe2 x80 xa6
540,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 20 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
541,2019-08-29,Neutral,b aug 29 2019 21 00 00 utc 9 534 20 8 622 40 xe2 x82 xac 7 827 80 xc2 xa3 bitcoin btc btc crypto financial news
542,2019-08-29,Neutral,b btc hourly update n 9527 00 0 0016 xf0 x9f x93 x88 n btc btcusd bitcoin
543,2019-08-29,Neutral,b xe2 x8f xb0 00 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
544,2019-08-29,Neutral,b bitcoin btc nprice 9 533 59 nchange in 1h 0 2 nmarket cap 170 690 671 143 00 nranking 1 n bitcoin btc
545,2019-08-29,Neutral,b aug 29 2019 20 30 00 utc 9 493 10 8 585 20 xe2 x82 xac 7 794 00 xc2 xa3 bitcoin btc btc crypto financial news
546,2019-08-29,Neutral,b rt xf0 x9f x93 xa2new trade n xf0 x9f x8c x8eexchange binance n xf0 x9f x93 x8c omgbtc n xe2 x8f xb3buy date 2019 07 05 00 09 04 n xe2 x8c x9bsell date 2019 07 05 01 11 41 n xf0 x9f x93 x88buy 0 00020700 n xf0 x9f x93 x89 xe2 x80 xa6
547,2019-08-29,Positive,b rt breaking bitcoin trading and payments are tax free in portugal n nthere s no income tax on cryptocurrency earnings in the xe2 x80 xa6
548,2019-08-29,Neutral,b xe3 x80 x90major analysts opinions btc bulls and bears facing brutal battle in september xe3 x80 x91as of 19 00 on august 29 utc bi xe2 x80 xa6
549,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 29 23 00 52 n bitcoin 9 519 750 n ethereum 169 632 n xrp 0 260 xe2 x80 xa6
550,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 19 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
551,2019-08-29,Neutral,b aug 29 2019 20 00 00 utc 9 511 40 8 605 90 xe2 x82 xac 7 811 30 xc2 xa3 bitcoin btc btc crypto financial news
552,2019-08-29,Neutral,b xe2 x8f xb0 23 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
553,2019-08-29,Neutral,b xe3 x80 x90major analysts opinions btc bulls and bears facing brutal battle in september xe3 x80 x91as of 19 00 on august 29 utc bi xe2 x80 xa6
554,2019-08-29,Neutral,b new winner in metronome at block 597950 kult 6x2 won 16 45 with 2 bets in the game the 11 00 risked in 1 xe2 x80 xa6
555,2019-08-29,Neutral,b new winner in metronome at block 597946 kult 6x2 won 35 43 with 3 bets in the game the 22 00 risked in 1 xe2 x80 xa6
556,2019-08-29,Neutral,b rt bitcoin has been pronounced dead 373 times now n nwired at 13 30 nforbes at 15 15 nbloomberg at 93 57 nwashington post at xe2 x80 xa6
557,2019-08-29,Neutral,b new winner in metronome at block 597942 kult 6x2 won 3 73 with 1 bets in the game the 1 00 risked in 1 b xe2 x80 xa6
558,2019-08-29,Neutral,b new winner in metronome at block 597941 kult 6x2 won 4 72 with 2 bets in the game the 2 00 risked in 2 b xe2 x80 xa6
559,2019-08-29,Neutral,b aug 29 2019 19 30 00 utc 9 492 00 8 588 50 xe2 x82 xac 7 795 40 xc2 xa3 bitcoin btc btc crypto financial news
560,2019-08-29,Neutral,b gold 1 525 11 silver 18 20 platinum 914 00 nbitcoin 9 483 bitcoin cash 277 ncall us at 800 874 9760 or sh xe2 x80 xa6
561,2019-08-29,Neutral,b report peak price bitcoin hodlers have cashed out thank goodness i am just 1 of those new wave of buyers who bou xe2 x80 xa6
562,2019-08-29,Neutral,b rt introducing 1 oz litecoin silver rounds and i only accept litecoin bitcoin cryptos for payment 2 00 donated to lite xe2 x80 xa6
563,2019-08-29,Neutral,b xf0 x9f x95 x97 aug 29 2019 3 00 pm nbs xe2 x82 xbf 221 995 168 ves btc 7 68 xe2 xac x87 xef xb8 x8f navg 24h 227 506 190 ves btc n nbid 219 000 000 ves btc na xe2 x80 xa6
564,2019-08-29,Neutral,b xe3 x80 x90major analysts opinions btc bulls and bears facing brutal battle in september xe3 x80 x91as of 19 00 on august 29 utc bi xe2 x80 xa6
565,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 18 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
566,2019-08-29,Neutral,b aug 29 2019 19 00 00 utc 9 496 60 8 591 50 xe2 x82 xac 7 788 80 xc2 xa3 bitcoin btc btc crypto financial news
567,2019-08-29,Neutral,b xe2 x8f xb0 22 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
568,2019-08-29,Neutral,b bitcoin btc nprice 9 532 60 nchange in 1h 0 18 nmarket cap 170 671 357 599 00 nranking 1 n bitcoin btc
569,2019-08-29,Neutral,b 1 bitcoin btc ndollar 9524 00 n n1 bitcoin cash bch ndollar 2 79 57 n n1 ethereum eth ndollar 169 34 xe2 x80 xa6
570,2019-08-29,Neutral,b aug 29 2019 18 30 00 utc 9 521 70 8 614 20 xe2 x82 xac 7 809 40 xc2 xa3 bitcoin btc btc crypto financial news
571,2019-08-29,Neutral,b new winner in metronome at block 597927 chaucer xe2 x80 x99schoice l78 won 40 69 with 3 bets in the game the 5 00 r xe2 x80 xa6
572,2019-08-29,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 33 401 095 00 nprice usd 9 543 1 xe2 x80 xa6
573,2019-08-29,Neutral,b bs 23676 45 ves usd 1 53 xe2 xac x86 xef xb8 x8f navg 24h 23885 36 ves usd n xf0 x9f x95 x97 aug 29 2019 2 00 pm n
574,2019-08-29,Neutral,b crypto price changes last hour n n xf0 x9f x9a x80 n pton 50 93 n mft 10 68 n rdd 9 00 n n xf0 x9f x8c xa7 xef xb8 x8f n pma 24 54 n dent 19 51 n rads 8 8 xe2 x80 xa6
575,2019-08-29,Neutral,b top 5 crypto losers n alert time 2019 08 29 21 00 52 n zeuscrowdfunding 0 000 n elementeum 0 021 xe2 x80 xa6
576,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 29 21 00 50 n bitcoin 9 543 079 n ethereum 169 533 n xrp 0 259 xe2 x80 xa6
577,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 17 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
578,2019-08-29,Neutral,b aug 29 2019 18 00 00 utc 9 537 40 8 628 20 xe2 x82 xac 7 818 80 xc2 xa3 bitcoin btc btc crypto financial news
579,2019-08-29,Neutral,b 29aug2019 18 00 utc bitcoin blockchain status last 24h 164 blocks mined 1 078 051 btc output 351 189 transactions
580,2019-08-29,Neutral,b 29aug2019 18 00 utc bitcoin live spots xbtusd 9 530 60000 xbteur 8 637 10000 xe2 x82 xac
581,2019-08-29,Neutral,b one bitcoin now worth 9525 00 high 10199 650 low 9320 000 market cap 170 520 billion bitcoin
582,2019-08-29,Neutral,b xe2 x8f xb0 21 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
583,2019-08-29,Neutral,b bitcoin btc nprice 9 547 74 nchange in 1h 0 32 nmarket cap 170 942 042 566 00 nranking 1 n bitcoin btc
584,2019-08-29,Positive,b rt xe2 x80 xbc xef xb8 x8f lists aigopay protocol xgo on 2019 07 26 08 00 utc n n xf0 x9f x94 xbb xgo usdt pair will be available for trading on 26th xe2 x80 xa6
585,2019-08-29,Neutral,b xf0 x9f x93 xa2 every hour past 00 and 30 we will tweet cryptocurrency market report in usd and every hour past 15 and 45 we wil xe2 x80 xa6
586,2019-08-29,Neutral,b aug 29 2019 17 30 00 utc 9 519 40 8 611 90 xe2 x82 xac 7 804 00 xc2 xa3 bitcoin btc btc crypto financial news
587,2019-08-29,Neutral,b new winner in metronome at block 597926 kult 6x2 won 14 05 with 2 bets in the game the 8 00 risked in 1 xe2 x80 xa6
588,2019-08-29,Positive,b top movers of the day at 6 pm are insolar ins and egretia egt chart which has soared by 42 08 on the day gene xe2 x80 xa6
589,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 29 20 00 49 n bitcoin 9 514 376 n ethereum 168 278 n xrp 0 253 xe2 x80 xa6
590,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 16 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
591,2019-08-29,Neutral,b aug 29 2019 17 00 00 utc 9 487 40 8 578 80 xe2 x82 xac 7 780 60 xc2 xa3 bitcoin btc btc crypto financial news
592,2019-08-29,Neutral,b one bitcoin now worth 9474 00 high 10277 510 low 9320 000 market cap 169 607 billion bitcoin
593,2019-08-29,Neutral,b xe2 x8f xb0 20 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
594,2019-08-29,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 40 850 32 nbitcoin cash r 1 297 24 nethereum r 745 17 nsmartcash r 0 02 nzcor xe2 x80 xa6
595,2019-08-29,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 40 850 32 nbitcoin cash r 1 297 24 nethereum r 745 17 nsmartcash r 0 02 nzcor xe2 x80 xa6
596,2019-08-29,Neutral,b 17 00 gmt update n trading futures commodities eurusd gold oil dowjones trump fed opec dollar euro ecb xe2 x80 xa6
597,2019-08-29,Neutral,b it s a piss take max and when s bitcoin going to 100 000 00 a pop
598,2019-08-29,Neutral,b aug 29 2019 16 30 00 utc 9 504 00 8 593 70 xe2 x82 xac 7 794 20 xc2 xa3 bitcoin btc btc crypto financial news
599,2019-08-29,Neutral,b new winner in metronome at block 597921 kult 6x2 won 3 78 with 1 bets in the game the 1 00 risked in 1 b xe2 x80 xa6
600,2019-08-29,Neutral,b new winner in metronome at block 597920 kult 6x2 won 3 78 with 1 bets in the game the 1 00 risked in 1 b xe2 x80 xa6
601,2019-08-29,Neutral,b xf0 x9f x95 x97 aug 29 2019 12 00 pm nbs xe2 x82 xbf 227 438 125 ves btc 4 57 xe2 xac x87 xef xb8 x8f navg tx 102 63 tx hr 561 n navg 24h 231 750 149 ves btc xe2 x80 xa6
602,2019-08-29,Neutral,b crypto price changes last hour n n xf0 x9f x9a x80 n npxs 25 72 n blt 14 09 n xmy 9 72 n n xf0 x9f x8c xa7 xef xb8 x8f n bkx 16 19 n xdn 12 00 n rads 8 81 xe2 x80 xa6
603,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 29 19 00 54 n bitcoin 9 529 606 n ethereum 168 962 n xrp 0 253 xe2 x80 xa6
604,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 15 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
605,2019-08-29,Neutral,b aug 29 2019 16 00 00 utc 9 513 90 8 596 60 xe2 x82 xac 7 794 60 xc2 xa3 bitcoin btc btc crypto financial news
606,2019-08-29,Neutral,b xe2 x8f xb0 19 00 n xe2 x82 xbf bitcoin 9 523 8095 n bitcoin btc btcusd
607,2019-08-29,Neutral,b rt spot bitcoin clean break below ichimoku lead cloud support previous such occurrence jan 22 2018 no further comments xe2 x80 xa6
608,2019-08-29,Neutral,b spot bitcoin clean break below ichimoku lead cloud support previous such occurrence jan 22 2018 no further co xe2 x80 xa6
609,2019-08-29,Positive,b rt top 5 cryptocurrencies prices n n xe2 xac x86 xef xb8 x8f btc 9 505 30 bitcoin 0 28 n xe2 xac x86 xef xb8 x8f eth 169 30 ethereum 0 00 n xe2 xac x86 xef xb8 x8f xrp 0 253038313 xe2 x80 xa6
610,2019-08-29,Neutral,b aug 29 2019 15 30 00 utc 9 533 30 8 614 10 xe2 x82 xac 7 810 40 xc2 xa3 bitcoin btc btc crypto financial news
611,2019-08-29,Neutral,b physical silver coins bars bullion pushing to 19 00 an ounce today loading up big for 50 00 like 2011 s xe2 x80 xa6
612,2019-08-29,Neutral,b bs 23891 99 ves usd 6 38 xe2 xac x86 xef xb8 x8f navg 24h 24044 97 ves usd n xf0 x9f x95 x97 aug 29 2019 11 00 am n
613,2019-08-29,Neutral,b grin nbuy at kucoin btc and sell at bittrex btc ratio 19 00 nbuy at poloniex btc and sell at bittrex btc rat xe2 x80 xa6
614,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 29 18 00 48 n bitcoin 9 508 906 n ethereum 167 244 n xrp 0 250 xe2 x80 xa6
615,2019-08-29,Neutral,b aug 29 2019 15 00 00 utc 9 413 40 8 508 40 xe2 x82 xac 7 719 50 xc2 xa3 bitcoin btc btc crypto financial news
616,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 14 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
617,2019-08-29,Neutral,b xe2 x8f xb0 18 00 n xe2 x82 xbf bitcoin 9 433 9623 n bitcoin btc btcusd
618,2019-08-29,Neutral,b bitcoin btc nprice 9 508 91 nchange in 1h 0 11 nmarket cap 170 244 129 173 00 nranking 1 n bitcoin btc
619,2019-08-29,Positive,b sports package deal xf0 x9f x92 xb0 xf0 x9f x92 xb0 xf0 x9f x92 xb0 expires 8 31 sign up and deposit 30 00 or more with intertops and get 50 00 cash back xe2 x80 xa6
620,2019-08-29,Neutral,b aug 29 2019 14 30 00 utc 9 447 70 8 539 50 xe2 x82 xac 7 747 60 xc2 xa3 bitcoin btc btc crypto financial news
621,2019-08-29,Neutral,b i m not getting paid npayment confirmation 330140758 n npayee name xc2 xa0adetayo oladele n npayment method xc2 xa0bit xe2 x80 xa6
622,2019-08-29,Neutral,b payment confirmation 330140758 n npayment method xc2 xa0bitcoin n npayment details xc2 xa03b4nkcumb4onlslaevnjxa9 xe2 x80 xa6
623,2019-08-29,Positive,b top 5 cryptocurrencies n alert time 2019 08 29 17 00 53 n bitcoin 9 504 087 n ethereum 169 519 n xrp 0 251 xe2 x80 xa6
624,2019-08-29,Neutral,b btcusd market 1h timeframe on august 29 at 13 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
625,2019-08-29,Neutral,b aug 29 2019 14 00 00 utc 9 463 00 8 547 80 xe2 x82 xac 7 753 30 xc2 xa3 bitcoin btc btc crypto financial news
626,2019-08-29,Neutral,b xe2 x8f xb0 17 00 n xe2 x82 xbf bitcoin 9 433 9623 n bitcoin btc btcusd
627,2019-08-29,Neutral,b bitcoin btc nprice 9 498 74 nchange in 1h 0 07 nmarket cap 170 061 765 067 00 nranking 1 n bitcoin btc
